Id,Probability
30574,0.073796074
30575,0.013567373
30576,0.012143147
30577,0.045507175
30578,0.039365419
30579,0.062616522
30580,0.005784583
30581,0.014860561
30582,0.019943858
30583,0.01684823
30584,0.030464507
30585,0.013558629
30586,0.06100195
30587,0.007934282
30588,0.483138213
30589,0.012740151
30590,0.028593873
30591,0.062516999
30592,0.058428821
30593,0.015951797
30594,0.155554693
30595,0.093899668
30596,0.406183985
30597,0.078227358
30598,0.030704503
30599,0.018807828
30600,0.018373674
30601,0.094046321
30602,0.013319036
30603,0.005721827
30604,0.239993347
30605,0.005337469
30606,0.021447028
30607,0.007335153
30608,0.13544388
30609,0.005411955
30610,0.139994463
30611,0.010319922
30612,0.03078295
30613,0.227834604
30614,0.034676625
30615,0.010763488
30616,0.214021425
30617,0.005605484
30618,0.021287681
30619,0.017014056
30620,0.040818273
30621,0.013242573
30622,0.021056067
30623,0.04109767
30624,0.028194609
30625,0.019737367
30626,0.011671574
30627,0.013046426
30628,0.024044332
30629,0.062977223
30630,0.008849186
30631,0.009774988
30632,0.052614902
30633,0.035415886
30634,0.042859082
30635,0.012660341
30636,0.015614637
30637,0.013447656
30638,0.145900412
30639,0.034831949
30640,0.006034731
30641,0.068261012
30642,0.014739515
30643,0.010701843
30644,0.012329729
30645,0.014595962
30646,0.052020733
30647,0.118211805
30648,0.029448973
30649,0.011320888
30650,0.046103642
30651,0.622104189
30652,0.044751006
30653,0.036458392
30654,0.024878514
30655,0.116965701
30656,0.098318705
30657,0.006430548
30658,0.005070978
30659,0.099338347
30660,0.085071785
30661,0.021560615
30662,0.011436418
30663,0.096082206
30664,0.009710277
30665,0.077417491
30666,0.016209494
30667,0.037045916
30668,0.007157681
30669,0.542561305
30670,0.044515817
30671,0.016320579
30672,0.02588324
30673,0.02218732
30674,0.061432885
30675,0.151355831
30676,0.00555486
30677,0.011651892
30678,0.007997187
30679,0.011538393
30680,0.147612246
30681,0.017708153
30682,0.027898699
30683,0.044202515
30684,0.019396065
30685,0.028742892
30686,0.006356547
30687,0.017679762
30688,0.301017834
30689,0.137751909
30690,0.086644817
30691,0.021886711
30692,0.010158795
30693,0.141005276
30694,0.054483086
30695,0.008737344
30696,0.038164766
30697,0.016856004
30698,0.022475599
30699,0.023844504
30700,0.014097614
30701,0.012001112
30702,0.010257476
30703,0.035341342
30704,0.028631553
30705,0.007095923
30706,0.018832348
30707,0.008922149
30708,0.005935296
30709,0.008110554
30710,0.125533849
30711,0.010656245
30712,0.308275657
30713,0.007831838
30714,0.007117664
30715,0.012888337
30716,0.019526047
30717,0.040026557
30718,0.046550076
30719,0.088671746
30720,0.063129794
30721,0.047820009
30722,0.049429809
30723,0.016575452
30724,0.007705558
30725,0.088816217
30726,0.016572172
30727,0.008067753
30728,0.013702392
30729,0.018094021
30730,0.020901671
30731,0.059481614
30732,0.008307841
30733,0.027165429
30734,0.439830725
30735,0.085751888
30736,0.006956023
30737,0.022824891
30738,0.006811327
30739,0.011817055
30740,0.01130575
30741,0.006816492
30742,0.061004344
30743,0.167830719
30744,0.073509816
30745,0.097921482
30746,0.008928875
30747,0.047860431
30748,0.011833636
30749,0.182089585
30750,0.01778531
30751,0.086713321
30752,0.402967486
30753,0.010323474
30754,0.324685366
30755,0.058279502
30756,0.043291048
30757,0.03356646
30758,0.02770385
30759,0.021493933
30760,0.530951769
30761,0.021295264
30762,0.034166054
30763,0.017300215
30764,0.023886095
30765,0.041217891
30766,0.015677144
30767,0.020207559
30768,0.006231478
30769,0.006825527
30770,0.01224398
30771,0.017323184
30772,0.097055596
30773,0.010157798
30774,0.008295822
30775,0.111884636
30776,0.017933644
30777,0.004808785
30778,0.074996071
30779,0.016660239
30780,0.208289551
30781,0.009889724
30782,0.060231257
30783,0.008079242
30784,0.014714618
30785,0.059106022
30786,0.05557411
30787,0.168212437
30788,0.018271153
30789,0.015022569
30790,0.025996884
30791,0.02463892
30792,0.048145201
30793,0.006837403
30794,0.005439976
30795,0.090574821
30796,0.028610287
30797,0.007402289
30798,0.112583977
30799,0.012735996
30800,0.04031645
30801,0.007193133
30802,0.024585861
30803,0.401382802
30804,0.140718404
30805,0.004462794
30806,0.011353978
30807,0.177193321
30808,0.019501685
30809,0.078442279
30810,0.028007835
30811,0.01117763
30812,0.039229007
30813,0.005898867
30814,0.006104057
30815,0.004194888
30816,0.680540546
30817,0.102279571
30818,0.093214691
30819,0.087841662
30820,0.013040958
30821,0.036644607
30822,0.009460851
30823,0.011405644
30824,0.016671006
30825,0.019235139
30826,0.010698974
30827,0.011244844
30828,0.01758497
30829,0.011326075
30830,0.097080215
30831,0.040717765
30832,0.036908128
30833,0.07277964
30834,0.009447896
30835,0.277270591
30836,0.096598916
30837,0.590133977
30838,0.007790773
30839,0.112130795
30840,0.012300476
30841,0.010439469
30842,0.007356312
30843,0.017826275
30844,0.012977614
30845,0.071499706
30846,0.044548965
30847,0.032215834
30848,0.032385909
30849,0.018708842
30850,0.010437086
30851,0.008515601
30852,0.072205808
30853,0.005158786
30854,0.047396786
30855,0.012469082
30856,0.011183776
30857,0.005427061
30858,0.213521874
30859,0.118158949
30860,0.03216278
30861,0.04194173
30862,0.031555109
30863,0.143518992
30864,0.023974044
30865,0.067119385
30866,0.022055629
30867,0.018637073
30868,0.028999933
30869,0.006626832
30870,0.066756601
30871,0.012935469
30872,0.345792593
30873,0.009805214
30874,0.011005363
30875,0.016798093
30876,0.042033593
30877,0.030278162
30878,0.020767675
30879,0.540533333
30880,0.008105658
30881,0.237590409
30882,0.018012297
30883,0.011483498
30884,0.084839358
30885,0.012950162
30886,0.007715579
30887,0.017171984
30888,0.010378818
30889,0.005928675
30890,0.094742429
30891,0.059245044
30892,0.031407549
30893,0.410304851
30894,0.034385569
30895,0.049846202
30896,0.03535067
30897,0.049098145
30898,0.025156902
30899,0.073264849
30900,0.168469501
30901,0.021906333
30902,0.010838013
30903,0.008484848
30904,0.016143043
30905,0.40781003
30906,0.048085756
30907,0.007577383
30908,0.022132763
30909,0.085428184
30910,0.142559706
30911,0.006225944
30912,0.055699579
30913,0.010057714
30914,0.005093364
30915,0.052225517
30916,0.016047069
30917,0.046334999
30918,0.049228713
30919,0.007489273
30920,0.009761339
30921,0.225822747
30922,0.005975505
30923,0.00450058
30924,0.067319363
30925,0.02323236
30926,0.017835262
30927,0.175028986
30928,0.006296038
30929,0.140989875
30930,0.024489726
30931,0.093775899
30932,0.005794887
30933,0.074708229
30934,0.013336471
30935,0.075960536
30936,0.008805309
30937,0.057307482
30938,0.099709008
30939,0.054354784
30940,0.015119718
30941,0.004979802
30942,0.012422893
30943,0.011892819
30944,0.018460882
30945,0.01209021
30946,0.005123022
30947,0.50462973
30948,0.013109409
30949,0.144607253
30950,0.012659321
30951,0.00577734
30952,0.041919946
30953,0.006361123
30954,0.091145508
30955,0.021468093
30956,0.035621178
30957,0.016845501
30958,0.037429962
30959,0.084995054
30960,0.125323829
30961,0.014541033
30962,0.095281987
30963,0.132600723
30964,0.008297542
30965,0.041988977
30966,0.036253916
30967,0.039778452
30968,0.014481244
30969,0.011259473
30970,0.004970751
30971,0.115063064
30972,0.011222298
30973,0.021939499
30974,0.020578975
30975,0.028741639
30976,0.273053314
30977,0.093313141
30978,0.086551619
30979,0.079837182
30980,0.067687305
30981,0.007734821
30982,0.027290801
30983,0.068375648
30984,0.012195814
30985,0.018250385
30986,0.037240358
30987,0.007849652
30988,0.008925691
30989,0.061106496
30990,0.025241846
30991,0.479886206
30992,0.019493157
30993,0.008601753
30994,0.010676642
30995,0.048190389
30996,0.007504828
30997,0.056728432
30998,0.016449438
30999,0.368562442
31000,0.441250125
31001,0.04748159
31002,0.015264099
31003,0.279611435
31004,0.05845046
31005,0.070613805
31006,0.514734504
31007,0.018538845
31008,0.008584734
31009,0.025042002
31010,0.009375924
31011,0.052214494
31012,0.018731269
31013,0.008679397
31014,0.005626956
31015,0.036172192
31016,0.009661876
31017,0.035445631
31018,0.006948206
31019,0.017407387
31020,0.017944415
31021,0.019304936
31022,0.009599954
31023,0.015904559
31024,0.035607376
31025,0.48351431
31026,0.005025374
31027,0.014883593
31028,0.088307219
31029,0.447439349
31030,0.025354319
31031,0.13733321
31032,0.179739254
31033,0.038352634
31034,0.079942812
31035,0.011515201
31036,0.0702926
31037,0.007704725
31038,0.058523937
31039,0.300382896
31040,0.011347787
31041,0.0116346
31042,0.005054332
31043,0.007291078
31044,0.01376057
31045,0.051735909
31046,0.020479068
31047,0.034355656
31048,0.024779375
31049,0.01220119
31050,0.059178117
31051,0.013048777
31052,0.009970872
31053,0.007271342
31054,0.223385397
31055,0.044296253
31056,0.005417449
31057,0.016841845
31058,0.065526852
31059,0.046335832
31060,0.012036208
31061,0.021596637
31062,0.012735206
31063,0.030544175
31064,0.312627817
31065,0.004703358
31066,0.074715138
31067,0.005824978
31068,0.011633192
31069,0.0124359
31070,0.032335476
31071,0.010686342
31072,0.0662081
31073,0.012093124
31074,0.102782432
31075,0.010072244
31076,0.037118335
31077,0.019064371
31078,0.021610234
31079,0.085332264
31080,0.015311441
31081,0.028085366
31082,0.01779559
31083,0.181116246
31084,0.041987475
31085,0.302270155
31086,0.522031309
31087,0.049838333
31088,0.04105666
31089,0.014367228
31090,0.04121254
31091,0.009280356
31092,0.175986628
31093,0.028858908
31094,0.008337944
31095,0.007128351
31096,0.036425621
31097,0.122238973
31098,0.018161082
31099,0.043232336
31100,0.022312881
31101,0.010208646
31102,0.020484425
31103,0.011609683
31104,0.011611069
31105,0.036372762
31106,0.013584114
31107,0.013054392
31108,0.024862331
31109,0.141823416
31110,0.011190832
31111,0.023224973
31112,0.132223642
31113,0.094016709
31114,0.014278939
31115,0.017148676
31116,0.043332152
31117,0.009353964
31118,0.017440342
31119,0.011019396
31120,0.006776752
31121,0.018799206
31122,0.011080814
31123,0.041164897
31124,0.157886328
31125,0.00781286
31126,0.034798284
31127,0.017773046
31128,0.100463549
31129,0.048855401
31130,0.440343422
31131,0.019594824
31132,0.022069574
31133,0.008645741
31134,0.004800277
31135,0.014430563
31136,0.026894466
31137,0.121607
31138,0.013441873
31139,0.030045778
31140,0.027855922
31141,0.033389461
31142,0.010112627
31143,0.006058002
31144,0.038312608
31145,0.353017123
31146,0.005157862
31147,0.054667122
31148,0.039802756
31149,0.14321485
31150,0.062081117
31151,0.011474094
31152,0.013662101
31153,0.009522011
31154,0.134780148
31155,0.005287484
31156,0.01132103
31157,0.024046053
31158,0.048528367
31159,0.036525468
31160,0.202041448
31161,0.009929222
31162,0.008427578
31163,0.460863946
31164,0.024450683
31165,0.323356824
31166,0.010012772
31167,0.024351163
31168,0.059098968
31169,0.092139783
31170,0.065797655
31171,0.119804224
31172,0.050915625
31173,0.013023869
31174,0.010146596
31175,0.005850923
31176,0.007721267
31177,0.009065382
31178,0.153082561
31179,0.017260197
31180,0.042123473
31181,0.02894859
31182,0.01829606
31183,0.015506838
31184,0.009777051
31185,0.025980142
31186,0.00646109
31187,0.034641544
31188,0.029976628
31189,0.011586335
31190,0.041671534
31191,0.012150488
31192,0.34465771
31193,0.015835012
31194,0.024460887
31195,0.015103308
31196,0.112451231
31197,0.016131154
31198,0.077239352
31199,0.049163645
31200,0.018919824
31201,0.015381111
31202,0.072146293
31203,0.277937677
31204,0.022063358
31205,0.012586052
31206,0.006959737
31207,0.012321974
31208,0.118546271
31209,0.008478794
31210,0.117473858
31211,0.052476293
31212,0.083747474
31213,0.021251237
31214,0.009972179
31215,0.118542068
31216,0.477840951
31217,0.033757504
31218,0.28059529
31219,0.061368104
31220,0.324309833
31221,0.015532495
31222,0.351954092
31223,0.039965674
31224,0.010416787
31225,0.021618541
31226,0.01406308
31227,0.060672257
31228,0.015537347
31229,0.074388154
31230,0.089036459
31231,0.009577354
31232,0.017578666
31233,0.016831322
31234,0.016830304
31235,0.015832777
31236,0.111237749
31237,0.017145793
31238,0.008342298
31239,0.145028923
31240,0.038464283
31241,0.008728558
31242,0.014841415
31243,0.06468558
31244,0.005231074
31245,0.012290607
31246,0.020574029
31247,0.100265211
31248,0.009339446
31249,0.041972241
31250,0.009783105
31251,0.029321748
31252,0.016901391
31253,0.012593095
31254,0.068343874
31255,0.014833648
31256,0.077646255
31257,0.057113257
31258,0.021180675
31259,0.058876717
31260,0.012720168
31261,0.022426204
31262,0.065460425
31263,0.014989019
31264,0.032847138
31265,0.448027077
31266,0.072218554
31267,0.017564345
31268,0.249860301
31269,0.124294974
31270,0.019286624
31271,0.433646051
31272,0.006356538
31273,0.078114659
31274,0.12934466
31275,0.017514236
31276,0.034924562
31277,0.06867479
31278,0.294721642
31279,0.5488
31280,0.006521091
31281,0.037824847
31282,0.013902668
31283,0.056771492
31284,0.016891031
31285,0.017464587
31286,0.024608842
31287,0.046396777
31288,0.006571821
31289,0.007025506
31290,0.019665684
31291,0.024871829
31292,0.013320766
31293,0.018584407
31294,0.026073089
31295,0.012174409
31296,0.287562357
31297,0.017003591
31298,0.01752829
31299,0.016734327
31300,0.2725047
31301,0.012131293
31302,0.008147977
31303,0.004903279
31304,0.005121492
31305,0.037378088
31306,0.296303698
31307,0.065602842
31308,0.009313485
31309,0.023970815
31310,0.017803047
31311,0.078927832
31312,0.017261415
31313,0.192006146
31314,0.132667441
31315,0.01067591
31316,0.121048651
31317,0.021009353
31318,0.309062837
31319,0.034501145
31320,0.006103603
31321,0.013527524
31322,0.016239134
31323,0.077056586
31324,0.016731407
31325,0.118897794
31326,0.010164594
31327,0.051516463
31328,0.080411647
31329,0.008889005
31330,0.048591285
31331,0.01219159
31332,0.049582953
31333,0.078991962
31334,0.043505323
31335,0.01245082
31336,0.007237342
31337,0.087760423
31338,0.006095908
31339,0.011917891
31340,0.013023212
31341,0.00480421
31342,0.021735323
31343,0.383883641
31344,0.004495342
31345,0.067584797
31346,0.099425941
31347,0.154634854
31348,0.079350784
31349,0.010431902
31350,0.196721752
31351,0.045917503
31352,0.009582125
31353,0.048174075
31354,0.077032968
31355,0.006499109
31356,0.162593415
31357,0.033435751
31358,0.013829318
31359,0.041953084
31360,0.080465279
31361,0.100524545
31362,0.017407979
31363,0.021602575
31364,0.011943775
31365,0.075758775
31366,0.088816143
31367,0.015742872
31368,0.121629442
31369,0.018748288
31370,0.025597818
31371,0.076605378
31372,0.008793389
31373,0.03088317
31374,0.011599022
31375,0.284652272
31376,0.118732368
31377,0.021515545
31378,0.022085101
31379,0.413212658
31380,0.111091201
31381,0.004721112
31382,0.101994104
31383,0.070263591
31384,0.00903287
31385,0.060237512
31386,0.031254102
31387,0.023188168
31388,0.145066527
31389,0.02045538
31390,0.043252915
31391,0.012873547
31392,0.045753865
31393,0.199789548
31394,0.08487983
31395,0.024402651
31396,0.213745775
31397,0.051356028
31398,0.012772393
31399,0.012131962
31400,0.08898835
31401,0.023133113
31402,0.060381434
31403,0.033127462
31404,0.012653065
31405,0.007145539
31406,0.160674816
31407,0.031003114
31408,0.183940627
31409,0.006694962
31410,0.013294472
31411,0.065753974
31412,0.006263814
31413,0.02198962
31414,0.008738386
31415,0.005445989
31416,0.0140103
31417,0.582378081
31418,0.042963803
31419,0.093663569
31420,0.019532326
31421,0.082186937
31422,0.141935205
31423,0.042620275
31424,0.008318398
31425,0.010457727
31426,0.025588336
31427,0.057395513
31428,0.032917244
31429,0.0050317
31430,0.128533619
31431,0.074188979
31432,0.006071198
31433,0.010508462
31434,0.009098097
31435,0.075199759
31436,0.040401879
31437,0.47308648
31438,0.046833084
31439,0.230890097
31440,0.006045581
31441,0.009165452
31442,0.004566576
31443,0.010143519
31444,0.054422619
31445,0.13414002
31446,0.018558822
31447,0.32471481
31448,0.010091124
31449,0.314734529
31450,0.218268436
31451,0.038800344
31452,0.008439227
31453,0.038107845
31454,0.053072021
31455,0.007618554
31456,0.080547937
31457,0.07114085
31458,0.023388643
31459,0.007846603
31460,0.006820711
31461,0.007511405
31462,0.024859958
31463,0.01362566
31464,0.023767306
31465,0.039030408
31466,0.056810978
31467,0.010660776
31468,0.012243296
31469,0.006135994
31470,0.40516907
31471,0.324182539
31472,0.017937916
31473,0.014767874
31474,0.008554144
31475,0.006745165
31476,0.025950121
31477,0.026938285
31478,0.037743721
31479,0.012203163
31480,0.00727703
31481,0.015346731
31482,0.016130925
31483,0.021645672
31484,0.010884507
31485,0.326446456
31486,0.089982609
31487,0.007377284
31488,0.020488096
31489,0.066308468
31490,0.030656661
31491,0.574586432
31492,0.05225566
31493,0.01104235
31494,0.017423651
31495,0.008918936
31496,0.045058551
31497,0.089132532
31498,0.007548973
31499,0.007813846
31500,0.172140757
31501,0.122321629
31502,0.006560463
31503,0.054955815
31504,0.062531797
31505,0.044433875
31506,0.01973823
31507,0.064431924
31508,0.006555294
31509,0.0323373
31510,0.055730975
31511,0.31019315
31512,0.02185126
31513,0.302834317
31514,0.01841486
31515,0.048989488
31516,0.10084984
31517,0.005526924
31518,0.009434454
31519,0.007248264
31520,0.015839137
31521,0.103582453
31522,0.06871342
31523,0.034155863
31524,0.010626609
31525,0.046054854
31526,0.033605754
31527,0.249014743
31528,0.017717033
31529,0.006338888
31530,0.027905504
31531,0.004474989
31532,0.559468902
31533,0.016702373
31534,0.005251503
31535,0.025128834
31536,0.011039138
31537,0.205281918
31538,0.041268801
31539,0.02173855
31540,0.017592623
31541,0.409602757
31542,0.011723136
31543,0.091218358
31544,0.037725374
31545,0.016677955
31546,0.006180553
31547,0.032097933
31548,0.01479396
31549,0.530754466
31550,0.017175598
31551,0.076700436
31552,0.047535024
31553,0.019948257
31554,0.022432773
31555,0.011248441
31556,0.06670872
31557,0.016889028
31558,0.01796767
31559,0.018384197
31560,0.123363235
31561,0.146253583
31562,0.007201504
31563,0.145333515
31564,0.007592298
31565,0.022565863
31566,0.403539765
31567,0.006247702
31568,0.610762463
31569,0.142670618
31570,0.011387759
31571,0.009782913
31572,0.012018975
31573,0.016779181
31574,0.033830614
31575,0.013358282
31576,0.006277095
31577,0.006309834
31578,0.128257175
31579,0.04716351
31580,0.029273999
31581,0.012121694
31582,0.015203453
31583,0.206652732
31584,0.045105878
31585,0.071002538
31586,0.017130716
31587,0.033093668
31588,0.005900672
31589,0.110582027
31590,0.038710368
31591,0.005840122
31592,0.011409497
31593,0.016592081
31594,0.009279454
31595,0.055894633
31596,0.014025098
31597,0.020429316
31598,0.027963396
31599,0.110242835
31600,0.32855692
31601,0.097010483
31602,0.007425277
31603,0.003914363
31604,0.020020206
31605,0.039744419
31606,0.019758227
31607,0.016768792
31608,0.008246665
31609,0.071529188
31610,0.029549328
31611,0.063167701
31612,0.00469285
31613,0.018658574
31614,0.047918373
31615,0.024017093
31616,0.058027598
31617,0.102394579
31618,0.021089834
31619,0.044325659
31620,0.020106178
31621,0.052569181
31622,0.229022222
31623,0.013732112
31624,0.027957803
31625,0.009302397
31626,0.009102712
31627,0.090988419
31628,0.017122918
31629,0.129686033
31630,0.004058713
31631,0.068988062
31632,0.007651994
31633,0.02295847
31634,0.06405296
31635,0.071276851
31636,0.013542544
31637,0.087518345
31638,0.012977359
31639,0.006138719
31640,0.028560474
31641,0.06447674
31642,0.057606745
31643,0.018932499
31644,0.041391793
31645,0.010512774
31646,0.004661204
31647,0.024884729
31648,0.006379455
31649,0.008458471
31650,0.017901696
31651,0.016752842
31652,0.008132726
31653,0.065240119
31654,0.033784977
31655,0.039556118
31656,0.008382841
31657,0.010738564
31658,0.020781947
31659,0.005738452
31660,0.012485464
31661,0.005998948
31662,0.009974061
31663,0.065183469
31664,0.078426403
31665,0.011409943
31666,0.120405518
31667,0.614751358
31668,0.043827093
31669,0.042487111
31670,0.071518557
31671,0.021078318
31672,0.015740027
31673,0.017709798
31674,0.016604745
31675,0.036198981
31676,0.028805944
31677,0.091165995
31678,0.028508314
31679,0.008623307
31680,0.111876035
31681,0.009463135
31682,0.015948849
31683,0.071535897
31684,0.040045173
31685,0.005714857
31686,0.011493975
31687,0.007675075
31688,0.009044207
31689,0.029760231
31690,0.007093611
31691,0.035874556
31692,0.014083651
31693,0.013770935
31694,0.020474218
31695,0.027637558
31696,0.103468274
31697,0.009518352
31698,0.01108622
31699,0.009977691
31700,0.060127475
31701,0.193956141
31702,0.020046838
31703,0.018420592
31704,0.00663904
31705,0.014067194
31706,0.02141005
31707,0.017352998
31708,0.124005369
31709,0.007672157
31710,0.011902048
31711,0.048524213
31712,0.018387155
31713,0.49396991
31714,0.031641202
31715,0.087217867
31716,0.010673406
31717,0.063275407
31718,0.01621815
31719,0.074676611
31720,0.007189624
31721,0.028167829
31722,0.008014174
31723,0.009796006
31724,0.014599644
31725,0.066849015
31726,0.024772114
31727,0.00707961
31728,0.221771422
31729,0.15140385
31730,0.004498918
31731,0.035002565
31732,0.018686531
31733,0.005553374
31734,0.590077778
31735,0.047765583
31736,0.087459549
31737,0.038539796
31738,0.341153517
31739,0.007706651
31740,0.015713128
31741,0.081776721
31742,0.019760136
31743,0.076582513
31744,0.039521615
31745,0.109425782
31746,0.006523477
31747,0.0697091
31748,0.005366608
31749,0.033637048
31750,0.166397545
31751,0.064531923
31752,0.053834267
31753,0.130049558
31754,0.030764416
31755,0.013590007
31756,0.069837757
31757,0.044374599
31758,0.012401559
31759,0.01493628
31760,0.004279211
31761,0.020904113
31762,0.011731595
31763,0.009738945
31764,0.294631084
31765,0.094057073
31766,0.010860565
31767,0.011463213
31768,0.016026736
31769,0.009433779
31770,0.02224962
31771,0.013545431
31772,0.021280612
31773,0.014100729
31774,0.011085501
31775,0.014273828
31776,0.229537237
31777,0.042568587
31778,0.197836415
31779,0.010220065
31780,0.239123749
31781,0.007755161
31782,0.022544853
31783,0.03434417
31784,0.02923268
31785,0.009968719
31786,0.295227898
31787,0.092496986
31788,0.004715931
31789,0.046716857
31790,0.027551065
31791,0.044991773
31792,0.0287547
31793,0.01210877
31794,0.011828973
31795,0.012890223
31796,0.005844505
31797,0.012008181
31798,0.08835611
31799,0.021000698
31800,0.005872002
31801,0.012634688
31802,0.025090113
31803,0.013810008
31804,0.624541034
31805,0.008761536
31806,0.06450121
31807,0.029765053
31808,0.01896406
31809,0.005742513
31810,0.02395151
31811,0.005839817
31812,0.008119963
31813,0.012925764
31814,0.108058229
31815,0.017555164
31816,0.085441972
31817,0.008491006
31818,0.066102776
31819,0.154796044
31820,0.014160441
31821,0.023535866
31822,0.032579008
31823,0.015535808
31824,0.020818248
31825,0.018476379
31826,0.091526642
31827,0.031023919
31828,0.053184734
31829,0.014139086
31830,0.025979744
31831,0.021108502
31832,0.156776451
31833,0.008896705
31834,0.016364398
31835,0.018227643
31836,0.113662091
31837,0.190905194
31838,0.007474145
31839,0.018641484
31840,0.094002448
31841,0.012122774
31842,0.022712936
31843,0.075887323
31844,0.143130936
31845,0.119322981
31846,0.013621345
31847,0.014930416
31848,0.00721928
31849,0.012928358
31850,0.007997032
31851,0.040691078
31852,0.194085189
31853,0.042070138
31854,0.184394038
31855,0.010653131
31856,0.081298523
31857,0.012488578
31858,0.255017782
31859,0.091241945
31860,0.009569438
31861,0.007690499
31862,0.012650385
31863,0.239946692
31864,0.12937547
31865,0.131165826
31866,0.080918171
31867,0.00484296
31868,0.077826044
31869,0.563373026
31870,0.017523106
31871,0.098118995
31872,0.18721127
31873,0.015437796
31874,0.013068567
31875,0.074014866
31876,0.037792396
31877,0.027520746
31878,0.007234242
31879,0.092495494
31880,0.008952038
31881,0.023568999
31882,0.005259363
31883,0.048027367
31884,0.008051284
31885,0.067465303
31886,0.011317829
31887,0.095639723
31888,0.076984265
31889,0.007218263
31890,0.020888972
31891,0.147631266
31892,0.1622453
31893,0.058550262
31894,0.03279495
31895,0.01726805
31896,0.055532939
31897,0.113113784
31898,0.008690081
31899,0.043047909
31900,0.008438785
31901,0.070135578
31902,0.033289203
31903,0.00531554
31904,0.013816395
31905,0.281206818
31906,0.074440157
31907,0.005570497
31908,0.008136421
31909,0.021785922
31910,0.036300423
31911,0.047381967
31912,0.012835803
31913,0.109108721
31914,0.025679561
31915,0.023453565
31916,0.01172815
31917,0.004784106
31918,0.081424072
31919,0.086693278
31920,0.006494687
31921,0.011906207
31922,0.017040577
31923,0.039542657
31924,0.00522409
31925,0.005177098
31926,0.007965352
31927,0.170515932
31928,0.006626811
31929,0.011339575
31930,0.186006942
31931,0.005668377
31932,0.062099898
31933,0.020313294
31934,0.006779999
31935,0.023032089
31936,0.005332881
31937,0.018094653
31938,0.021256694
31939,0.057932495
31940,0.091588311
31941,0.007129117
31942,0.029882643
31943,0.006427122
31944,0.063728141
31945,0.194455154
31946,0.03278455
31947,0.013134243
31948,0.009550139
31949,0.034131881
31950,0.010485514
31951,0.014814973
31952,0.108360841
31953,0.033612404
31954,0.030570453
31955,0.017120543
31956,0.126631032
31957,0.032135792
31958,0.008239883
31959,0.012990784
31960,0.019708138
31961,0.050402433
31962,0.042434839
31963,0.022314617
31964,0.017286678
31965,0.187988607
31966,0.009562161
31967,0.01487783
31968,0.123794546
31969,0.040859705
31970,0.013303957
31971,0.180293041
31972,0.023367672
31973,0.044735313
31974,0.574689349
31975,0.010395639
31976,0.017644638
31977,0.015183828
31978,0.531671537
31979,0.043387283
31980,0.071772793
31981,0.007481726
31982,0.08553311
31983,0.081184672
31984,0.013410503
31985,0.011673274
31986,0.009358356
31987,0.033147432
31988,0.016451722
31989,0.017204173
31990,0.035537759
31991,0.026189078
31992,0.007270977
31993,0.017823107
31994,0.033914411
31995,0.01207265
31996,0.022188293
31997,0.097623242
31998,0.037972227
31999,0.010633748
32000,0.005007444
32001,0.015931936
32002,0.039906477
32003,0.084860912
32004,0.040093476
32005,0.045695947
32006,0.006721419
32007,0.010854527
32008,0.081941942
32009,0.118257214
32010,0.014324442
32011,0.031740324
32012,0.588179062
32013,0.008759538
32014,0.020455097
32015,0.006277287
32016,0.127526879
32017,0.099385805
32018,0.040057975
32019,0.007475346
32020,0.015219353
32021,0.021131943
32022,0.073208552
32023,0.446882358
32024,0.037361844
32025,0.007944281
32026,0.074670978
32027,0.096944271
32028,0.1260033
32029,0.012560733
32030,0.010309324
32031,0.011816107
32032,0.00556878
32033,0.016230547
32034,0.028073975
32035,0.215839609
32036,0.066007414
32037,0.159765903
32038,0.007244251
32039,0.006964242
32040,0.143276523
32041,0.081686581
32042,0.419910191
32043,0.008697889
32044,0.011085715
32045,0.338274776
32046,0.004638053
32047,0.020383053
32048,0.005634517
32049,0.01533328
32050,0.063314477
32051,0.081282931
32052,0.068423866
32053,0.109840852
32054,0.017731744
32055,0.022195034
32056,0.081229756
32057,0.011355849
32058,0.036289471
32059,0.037007186
32060,0.021634517
32061,0.011279658
32062,0.231583687
32063,0.019665435
32064,0.015631783
32065,0.015898199
32066,0.033229465
32067,0.00807088
32068,0.01190672
32069,0.007063458
32070,0.101244792
32071,0.331969014
32072,0.067723553
32073,0.164006423
32074,0.011128628
32075,0.015498477
32076,0.027664491
32077,0.012723494
32078,0.029276665
32079,0.032030953
32080,0.281739287
32081,0.010804721
32082,0.056979273
32083,0.018590723
32084,0.197689119
32085,0.017943706
32086,0.192529696
32087,0.062465195
32088,0.012159837
32089,0.361933536
32090,0.012983259
32091,0.124438293
32092,0.00873108
32093,0.433044893
32094,0.327425653
32095,0.042546279
32096,0.005767042
32097,0.093261074
32098,0.026510257
32099,0.02731887
32100,0.013423705
32101,0.059433116
32102,0.007393424
32103,0.008770556
32104,0.017423734
32105,0.00677562
32106,0.127657711
32107,0.012518258
32108,0.400439562
32109,0.069963155
32110,0.016871539
32111,0.005321819
32112,0.026517342
32113,0.018119293
32114,0.055011218
32115,0.009058248
32116,0.078311299
32117,0.005690205
32118,0.003927881
32119,0.010340577
32120,0.055849375
32121,0.025096604
32122,0.014839122
32123,0.042877469
32124,0.117389539
32125,0.012321459
32126,0.101679688
32127,0.211208802
32128,0.015533742
